Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	Activity description	Selected characterisations of conversation type	Transcription conventions used	Sample release inclusion	List of speaker IDs	Number of speakers	Recording date	Recording length	Recording location	Recording period	Year of recording	Inter-speaker relationship	Topics covered	Transcriber	URL	Match-begin corpus position	Match-end corpus position
415	SKPP	but we had erm a next seminar together so I remember once she just thank you erm she as we	were standing	up to leave she was just like does anyone have to go to Making of the Modern World ? and	but_CCB we_PPIS2 had_VHD erm_UH a_AT1 next_MD seminar_NN1 together_RL so_RR I_PPIS1 remember_VV0 once_CS she_PPHS1 just_RR thank_VV0 you_PPY erm_UH she_PPHS1 as_CSA we_PPIS2	were_VBDR standing_VVG	up_RP to_TO leave_VVI she_PPHS1 was_VBDZ just_RR like_RR does_VDZ anyone_PN1 have_VHI to_TO go_VVI to_II Making_NN1 of_IO the_AT Modern_JJ World_NN1 ?_YQUE and_CC	Friends chatting about general stuff	Discussing, Explaining	Revised	Texts within Sample release	S0202 S0208	2	2014-09-10	1:03:54	France	2014 Q3	2014	Close family, partners, very close friends	Internet followers, people leaving, along, talking about other friends	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=414	6677776	6677777
416	SKPP	know but I look in the mirror at myself and I just like now I feel self conscious where I	'm sat	no but like my weight no bothers me so much shut up and I ca n't no no but seriously	know_VVI but_CCB I_PPIS1 look_VV0 in_II the_AT mirror_NN1 at_II myself_PPX1 and_CC I_PPIS1 just_RR like_VV0 now_RT I_PPIS1 feel_VV0 self_NN1 conscious_JJ where_CS I_PPIS1	'm_VBM sat_VVN	no_UH but_CCB like_II my_APPGE weight_NN1 no_UH bothers_VVZ me_PPIO1 so_RG much_DA1 shut_VV0 up_RP and_CC I_PPIS1 ca_VM n't_XX no_UH no_UH but_CCB seriously_RR	Friends chatting about general stuff	Discussing, Explaining	Revised	Texts within Sample release	S0202 S0208	2	2014-09-10	1:03:54	France	2014 Q3	2014	Close family, partners, very close friends	Internet followers, people leaving, along, talking about other friends	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=415	6685962	6685963
417	SKPX	to watch the men 's hundred metre final ? I do n't know I think it depends on where you	're sat	I think all of the ones had like cheap seats yeah for some of them em but for a lot	to_TO watch_VVI the_AT men_NN2 's_GE hundred_NNO metre_NNU1 final_NN1 ?_YQUE I_PPIS1 do_VD0 n't_XX know_VVI I_PPIS1 think_VV0 it_PPH1 depends_VVZ on_II where_RRQ you_PPY	're_VBR sat_VVN	I_PPIS1 think_VV0 all_DB of_IO the_AT ones_NN2 had_VHD like_RR cheap_JJ seats_NN2 yeah_UH for_IF some_DD of_IO them_PPHO2 em_PPHO2 but_II21 for_II22 a_AT1 lot_NN1	Talking about the football on TV (which was muted), sports sponsorship, football strip designs, McDonalds.	Discussing	Original	Texts within Sample release	S0037 S0115	2	2012-01-01	0:17:06	ANON and ANON’s home, Cambridge	2012 Q1	2012	Close family, partners, very close friends	Football, sports sponsorship, football strip designs, McDonalds.	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=416	6690699	6690700
418	SKRC	er an hour at the gym that will also mean that I will 've got him his breakfast he 'll	be sitting	there reading the paper and I can leave him for an hour reading the paper and then I can come	er_UH an_AT1 hour_NNT1 at_II the_AT gym_NN1 that_CST will_VM also_RR mean_VVI that_CST I_PPIS1 will_VM 've_VHI got_VVN him_PPHO1 his_APPGE breakfast_NN1 he_PPHS1 'll_VM	be_VBI sitting_VVG	there_RL reading_VVG the_AT paper_NN1 and_CC I_PPIS1 can_VM leave_VVI him_PPHO1 for_IF an_AT1 hour_NNT1 reading_VVG the_AT paper_NN1 and_CC then_RT I_PPIS1 can_VM come_VVI	Catch-up with parents	Discussing, explaining, inquiring, complaining, advising, requesting, announcing, anecdote telling, making arrangements, telling jokes	Revised	Texts not in Sample release	S0439 S0440 S0481	3	2015-11-18	1:17:33	Parents’ house – living and dining room	2015 Q4	2015	Close family, partners, very close friends	Living situation, work, food, rugby, friends, grandparents, future renovation to their house, Christmas presents. 	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=417	6692250	6692251
419	SKX6	well also particularly the way the road is I mean that 's quick too mm yes so but you would	be sitting	mm mm what are you watching ? Don Quixote oh yeah that 's --UNCLEARWORD you did n't go cos you	well_RR also_RR particularly_RR the_AT way_NN1 the_AT road_NN1 is_VBZ I_PPIS1 mean_VV0 that_DD1 's_VBZ quick_JJ too_RR mm_UH yes_UH so_RR but_CCB you_PPY would_VM	be_VBI sitting_VVG	mm_UH mm_UH what_DDQ are_VBR you_PPY watching_VVG ?_YQUE Don_NP1 Quixote_NP1 oh_UH yeah_UH that_DD1 's_VBZ --UNCLEARWORD_FU you_PPY did_VDD n't_XX go_VVI cos_CS you_PPY	Supper with family	Discussing, Explaining, Inquiring, anecdote telling	Revised	Texts not in Sample release	S0511 S0512 S0513 S0515 S0516	5	2015-11-10	0:37:41	Kitchen at home, Bury St Edmunds, Suffolk	2015 Q4	2015	Close family, partners, very close friends	Trains, archery, chocolate, ethical investment.	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=418	6719100	6719101
420	SKX6	will be freezing cold and it 's a bit like --ANONplace train station actually --UNCLEARWORD and the fact that you	're standing	on concrete too erm mm so yeah mm yes it 's flabbergastingly cold I mean it 's today 's been	will_VM be_VBI freezing_JJ cold_NN1 and_CC it_PPH1 's_VBZ a_RR21 bit_RR22 like_II --ANONplace_NP1 train_NN1 station_NN1 actually_RR --UNCLEARWORD_FU and_CC the_AT fact_NN1 that_CST you_PPY	're_VBR standing_VVG	on_II concrete_NN1 too_RG erm_UH mm_UH so_RR yeah_UH mm_UH yes_UH it_PPH1 's_VBZ flabbergastingly_RR cold_JJ I_PPIS1 mean_VV0 it_PPH1 's_VBZ today_RT 's_VHZ been_VBN	Supper with family	Discussing, Explaining, Inquiring, anecdote telling	Revised	Texts not in Sample release	S0511 S0512 S0513 S0515 S0516	5	2015-11-10	0:37:41	Kitchen at home, Bury St Edmunds, Suffolk	2015 Q4	2015	Close family, partners, very close friends	Trains, archery, chocolate, ethical investment.	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=419	6725899	6725900
421	SKZX	to me when you 've worked a nine-hour shift she 's yeah s- I would admire them more if they	were standing	on two legs doing a nine-hour shift come back to me then and I 'll be impressed then come back	to_II me_PPIO1 when_CS you_PPY 've_VH0 worked_VVN a_AT1 nine-hour_JJ shift_NN1 she_PPHS1 's_VBZ yeah_UH s-_FU I_PPIS1 would_VM admire_VVI them_PPHO2 more_RRR if_CS they_PPHS2	were_VBDR standing_VVG	on_II two_MC legs_NN2 doing_VDG a_AT1 nine-hour_JJ shift_NN1 come_VV0 back_RP to_II me_PPIO1 then_RT and_CC I_PPIS1 'll_VM be_VBI impressed_VVN then_RT come_VV0 back_RP	Meeting friend	Discussing, explaining, Inquiring, requesting, anecdote telling, making arrangements, telling jokes	Revised	Texts within Sample release	S0391 S0392 S0393	3	2015-10-10	0:20:02	Car on way home	2015 Q4	2015	Close family, partners, very close friends	music, purchases, nature, sleep, places, football, relatives, photograph, TV, arrangements, linguistics, urban planning, sociology.	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=420	6765059	6765060
422	SL3R	she was really annoyed at us for sitting in the corridor was n't she ? do you remember when we	were sitting	when ? in the corridor when we were waiting for them to finish recording the music she came out of	she_PPHS1 was_VBDZ really_RR annoyed_JJ at_II us_PPIO2 for_IF sitting_VVG in_II the_AT corridor_NN1 was_VBDZ n't_XX she_PPHS1 ?_YQUE do_VD0 you_PPY remember_VVI when_RRQ we_PPIS2	were_VBDR sitting_VVG	when_RRQ ?_YQUE in_II the_AT corridor_NN1 when_CS we_PPIS2 were_VBDR waiting_VVG for_IF them_PPHO2 to_TO finish_VVI recording_VVG the_AT music_NN1 she_PPHS1 came_VVD out_II21 of_II22	Friends talking about school, jobs and famous people	Discussing, explaining, inquiring, complaining, advising, announcing, anecdote telling	Revised	Texts within Sample release	S0324 S0325	2	2015-05-13	0:32:00	ANON's home, Linton	2015 Q2	2015	Close family, partners, very close friends	GCSE options, Jobs, bogs and bloggers, YouTube and you tubers, Famous people, clarinet, School and perfect duty, PE	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=421	6770892	6770893
423	SL3R	you 'd be like okay you can go and then and then they 'll get through and their friends will	be sitting	down eating lunch without them yeah or there 'll be like two groups of friends and one group 's like	you_PPY 'd_VM be_VBI like_RR okay_JJ you_PPY can_VM go_VVI and_CC then_RT and_CC then_RT they_PPHS2 'll_VM get_VVI through_RP and_CC their_APPGE friends_NN2 will_VM	be_VBI sitting_VVG	down_RP eating_VVG lunch_NN1 without_IW them_PPHO2 yeah_UH or_CC there_EX 'll_VM be_VBI like_II two_MC groups_NN2 of_IO friends_NN2 and_CC one_MC1 group_NN1 's_VBZ like_II	Friends talking about school, jobs and famous people	Discussing, explaining, inquiring, complaining, advising, announcing, anecdote telling	Revised	Texts within Sample release	S0324 S0325	2	2015-05-13	0:32:00	ANON's home, Linton	2015 Q2	2015	Close family, partners, very close friends	GCSE options, Jobs, bogs and bloggers, YouTube and you tubers, Famous people, clarinet, School and perfect duty, PE	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=422	6771833	6771834
424	SL9V	like strict with all his rules but it was a really nice place that was Guatemala but you did you	were sitting	on the toilet and you looked up and there was a little sign about you and he 's like this	like_RR strict_JJ with_IW all_DB his_APPGE rules_NN2 but_CCB it_PPH1 was_VBDZ a_AT1 really_RR nice_JJ place_NN1 that_DD1 was_VBDZ Guatemala_NP1 but_CCB you_PPY did_VDD you_PPY	were_VBDR sitting_VVG	on_II the_AT toilet_NN1 and_CC you_PPY looked_VVD up_RP and_CC there_EX was_VBDZ a_AT1 little_JJ sign_NN1 about_II you_PPY and_CC he_PPHS1 's_VBZ like_II this_DD1	Seeing ANON and ANON for the first time in two years	Discussing, explaining, inquiring, complaining, advising, inviting, announcing, anecdote telling, making arrangements, telling jokes	Revised	Texts not in Sample release	S0192 S0198 S0233 S0234	4	2014-09-06	2:24:44	In mine and ANON's flat, Sussex	2014 Q3	2014	Friends, wider family circle	The new flat, family, America, Spanish, tea, the weather, visiting friends, games, siblings, Cambridge, travel, master's degrees, cosmetics, spices, garden farming, iPhone, South Korea, town centres, Bedford, gum tree, rent, rigmarole, homeless people, sibling rivalries, university, education, linguistics, location, online dating, swimming pools, work, lottery, TV, dogging, porn, skype, interviews, Game of Thrones, books, Brighton, wine, quitting cigarettes, genetic markers, hangovers & alcohol, animals, research, form filling, accents & dialects, recording, business & service, politics, taxes, cars  	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=423	6827876	6827877
425	SL9V	a cocktail at dinner and we were also we were sitting on the beach we were oh yes so we	were sat	on the beach at four o'clock er and then in our hotel they had free wine hour between five and	a_AT1 cocktail_NN1 at_II dinner_NN1 and_CC we_PPIS2 were_VBDR also_RR we_PPIS2 were_VBDR sitting_VVG on_II the_AT beach_NN1 we_PPIS2 were_VBDR oh_UH yes_UH so_RR we_PPIS2	were_VBDR sat_VVN	on_II the_AT beach_NN1 at_II four_MC o'clock_RA er_UH and_CC then_RT in_II our_APPGE hotel_NN1 they_PPHS2 had_VHD free_JJ wine_NN1 hour_NNT1 between_II five_MC and_CC	Seeing ANON and ANON for the first time in two years	Discussing, explaining, inquiring, complaining, advising, inviting, announcing, anecdote telling, making arrangements, telling jokes	Revised	Texts not in Sample release	S0192 S0198 S0233 S0234	4	2014-09-06	2:24:44	In mine and ANON's flat, Sussex	2014 Q3	2014	Friends, wider family circle	The new flat, family, America, Spanish, tea, the weather, visiting friends, games, siblings, Cambridge, travel, master's degrees, cosmetics, spices, garden farming, iPhone, South Korea, town centres, Bedford, gum tree, rent, rigmarole, homeless people, sibling rivalries, university, education, linguistics, location, online dating, swimming pools, work, lottery, TV, dogging, porn, skype, interviews, Game of Thrones, books, Brighton, wine, quitting cigarettes, genetic markers, hangovers & alcohol, animals, research, form filling, accents & dialects, recording, business & service, politics, taxes, cars  	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=424	6835375	6835376
426	SL9V	we only have to do this once good I 'll keep my secrets in here but erm oh when I	was sitting	down with my brother --ANONnameM like he had a few cans of beers anyway but it got to a point	we_PPIS2 only_RR have_VH0 to_TO do_VDI this_DD1 once_RR good_JJ I_PPIS1 'll_VM keep_VVI my_APPGE secrets_NN2 in_II here_RL but_CCB erm_UH oh_UH when_CS I_PPIS1	was_VBDZ sitting_VVG	down_RP with_IW my_APPGE brother_NN1 --ANONnameM_NP1 like_RR he_PPHS1 had_VHD a_AT1 few_DA2 cans_NN2 of_IO beers_NN2 anyway_RR but_CCB it_PPH1 got_VVD to_II a_AT1 point_NN1	Seeing ANON and ANON for the first time in two years	Discussing, explaining, inquiring, complaining, advising, inviting, announcing, anecdote telling, making arrangements, telling jokes	Revised	Texts not in Sample release	S0192 S0198 S0233 S0234	4	2014-09-06	2:24:44	In mine and ANON's flat, Sussex	2014 Q3	2014	Friends, wider family circle	The new flat, family, America, Spanish, tea, the weather, visiting friends, games, siblings, Cambridge, travel, master's degrees, cosmetics, spices, garden farming, iPhone, South Korea, town centres, Bedford, gum tree, rent, rigmarole, homeless people, sibling rivalries, university, education, linguistics, location, online dating, swimming pools, work, lottery, TV, dogging, porn, skype, interviews, Game of Thrones, books, Brighton, wine, quitting cigarettes, genetic markers, hangovers & alcohol, animals, research, form filling, accents & dialects, recording, business & service, politics, taxes, cars  	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=425	6840925	6840926
427	SLBS	around so and then I 'll ask him what 's going on at that time and then he oh I	was sitting	with --ANONnameM and --ANONnameF and --ANONnameF said why do n't you see if the --ANONplace has got a rooftop party	around_RP so_RR and_CC then_RT I_PPIS1 'll_VM ask_VVI him_PPHO1 what_DDQ 's_VBZ going_VVG on_RP at_II that_DD1 time_NNT1 and_CC then_RT he_PPHS1 oh_UH I_PPIS1	was_VBDZ sitting_VVG	with_IW --ANONnameM_NP1 and_CC --ANONnameF_NP1 and_CC --ANONnameF_NP1 said_VVD why_RRQ do_VD0 n't_XX you_PPY see_VVI if_CSW the_AT --ANONplace_NP1 has_VHZ got_VVN a_AT1 rooftop_NN1 party_NN1	Married couple talking	Discussing, explaining	Revised	Texts within Sample release	S0024 S0144	2	2014-09-17	1:17:15	Speakers' home, China	2014 Q3	2014	Close family, partners, very close friends	Music, food, work	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=426	6854547	6854548
428	SLMB	the water he 's come right back up again gosh that 's good yeah well just for the tape we	're sitting	on the --ANONplace in --ANONplace and there 's a party of five canoeists erm trying to go over the --ANONplace	the_AT water_NN1 he_PPHS1 's_VHZ come_VVN right_JJ back_NN1 up_RP again_RT gosh_UH that_DD1 's_VBZ good_JJ yeah_UH well_RR just_RR for_IF the_AT tape_NN1 we_PPIS2	're_VBR sitting_VVG	on_II the_AT --ANONplace_NP1 in_II --ANONplace_NP1 and_CC there_EX 's_VBZ a_AT1 party_NN1 of_IO five_MC canoeists_NN2 erm_UH trying_VVG to_TO go_VVI over_II the_AT --ANONplace_NP1	Talking about China, while sitting in a car overlooking the weir on the Exe, in Exeter.	Discussing, Explaining, Inquiring, complaining, advising, anecdote telling	Revised	Texts not in Sample release	S0486 S0523	2	2015-11-04	1:04:20	In a car in Exeter.	2015 Q4	2015	Close family, partners, very close friends	Visit to China, people canoeing on the river Exe, politics in china, and population concerns in England, losing our national identity.	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=427	6928151	6928152
429	SLNB	'm your boss so I 'm gon na talk you through everything nice and slowly and you 're gon na	be sitting	really close to me as well so you can just come up and ask if you 're not sure do	'm_VBM your_APPGE boss_NN1 so_RR I_PPIS1 'm_VBM gon_VVGK na_TO talk_VVI you_PPY through_II everything_PN1 nice_JJ and_CC slowly_RR and_CC you_PPY 're_VBR gon_VVGK na_TO	be_VBI sitting_VVG	really_RR close_JJ to_II me_PPIO1 as_RR21 well_RR22 so_CS you_PPY can_VM just_RR come_VVI up_RP and_CC ask_VVI if_CS you_PPY 're_VBR not_XX sure_JJ do_VD0		Discussing, explaining, inquiring	Original	Texts within Sample release	S0057 S0058 S0179	3	2012-03-25	1:34:00	ANON and ANON's home, Cambridge	2012 Q1	2012	Close family, partners, very close friends		T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=428	6956944	6956945
430	SLNV	but I ca n't be bothered mm erm if you want to write a list and then sit where you	're sitting	I 'll run into Lidl and get a few bits oh no no no erm I 'm trying to think	but_CCB I_PPIS1 ca_VM n't_XX be_VBI bothered_VVN mm_UH erm_UH if_CS you_PPY want_VV0 to_TO write_VVI a_AT1 list_NN1 and_CC then_RT sit_VV0 where_RRQ you_PPY	're_VBR sitting_VVG	I_PPIS1 'll_VM run_VVI into_II Lidl_NP1 and_CC get_VV0 a_AT1 few_DA2 bits_NN2 oh_UH no_UH no_UH no_UH erm_UH I_PPIS1 'm_VBM trying_VVG to_TO think_VVI	 Two friends talking about various topics (see 9 above) in a bistro in Tarnow, Poland.	Discussing, explaining, making arrangements	Revised	Texts not in Sample release	S0618 S0619	2	2016-02-13	0:33:04	A bistro in Tarnow, Poland	2016 Q1	2016	Friends, wider family circle	Discussing students, politics, student loans, pensions, MOT, working abroad, Netflix, consent, agreeing where to drive.	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=429	6962764	6962765
431	SLNV	well no I know er but although I did laugh a lot in the first five minutes yes while they	're sat	outside smoking fags and she 's relaying the story about the goat I know I really enjoyed yeah I really	well_RR no_UH I_PPIS1 know_VV0 er_UH but_CCB although_CS I_PPIS1 did_VDD laugh_VVI a_AT1 lot_NN1 in_II the_AT first_MD five_MC minutes_NNT2 yes_UH while_CS they_PPHS2	're_VBR sat_VVN	outside_II smoking_JJ fags_NN2 and_CC she_PPHS1 's_VBZ relaying_VVG the_AT story_NN1 about_II the_AT goat_NN1 I_PPIS1 know_VV0 I_PPIS1 really_RR enjoyed_VVN yeah_UH I_PPIS1 really_RR	 Two friends talking about various topics (see 9 above) in a bistro in Tarnow, Poland.	Discussing, explaining, making arrangements	Revised	Texts not in Sample release	S0618 S0619	2	2016-02-13	0:33:04	A bistro in Tarnow, Poland	2016 Q1	2016	Friends, wider family circle	Discussing students, politics, student loans, pensions, MOT, working abroad, Netflix, consent, agreeing where to drive.	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=430	6963199	6963200
432	SLRD	look at this exhibition in case there 's more photographs on --ANONnameF in that --ANONnameF who is well anyway I	was sitting	next to her at something oh really wow the really exciting thing was that she was doing this exhibition and	look_NN1 at_II this_DD1 exhibition_NN1 in_CS21 case_CS22 there_EX 's_VBZ more_DAR photographs_NN2 on_II --ANONnameF_NP1 in_II that_DD1 --ANONnameF_NP1 who_PNQS is_VBZ well_JJ anyway_RR I_PPIS1	was_VBDZ sitting_VVG	next_II21 to_II22 her_PPHO1 at_II something_PN1 oh_UH really_RR wow_UH the_AT really_RR exciting_JJ thing_NN1 was_VBDZ that_CST she_PPHS1 was_VBDZ doing_VDG this_DD1 exhibition_NN1 and_CC	Family members discussing property matters and politics	Discussing, explaining, inquiring, complaining, advising, requesting, anecdote telling, making arrangements	Revised	Texts not in Sample release	S0282 S0283 S0647 S0648 S0649	5	2014-11-14	1:03:00	At the home of speakers X and X in Balham, South London	2014 Q4	2014	Close family, partners, very close friends	Process of getting a valuation. Extending lease or buying into freehold.  The process of recording for Corpus. Turner exhibition and film. Artist called Marie Spartali. Pre-Raphaelite artists. Labour Party fundraising dinner. Politics and politicians. Europe and immigration. Grandparent duties. ANON having a baby. Getting a parking ticket, illegal parking and attitude of police.	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=431	6973829	6973830
433	SLSS	think yeah I can see it I do n't know who I prefer if I 'm honest yeah I remember	being sat	at your table and your mum like just like double looked at me and I was like just like for	think_VV0 yeah_UH I_PPIS1 can_VM see_VVI it_PPH1 I_PPIS1 do_VD0 n't_XX know_VVI who_PNQS I_PPIS1 prefer_VV0 if_CS I_PPIS1 'm_VBM honest_JJ yeah_UH I_PPIS1 remember_VV0	being_VBG sat_VVN	at_II your_APPGE table_NN1 and_CC your_APPGE mum_NN1 like_RR just_RR like_II double_NN1 looked_VVD at_II me_PPIO1 and_CC I_PPIS1 was_VBDZ like_RR just_RR like_RR for_IF	Friends in the pub talking about various things.	Discussing, explaining, complaining, requesting, anecdote telling	Revised	Texts not in Sample release	S0583 S0584 S0585 S0586 S0587	5	2015-12-30	1:20:40	The Poacher (Pub), Gorse Covert - Warrington	2015 Q4	2015	Close family, partners, very close friends	Accents. Pokémon. Anecdotes. Manners. Talking about a friend. Smoking. New technology. Family. Fight/flight. Comfort. Camping. Animals. Asking for someone to go to the shop. Fitbit. Remembering when an event took place. After-eights. Service stations. Costa. Fighting.	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=432	6992125	6992126
434	SLSS	it is like a desk though to be fair what ? that 's where I yeah it 's cos I	'm sat	on that spinny chair and well they ask questions and I 'm I 'm sat at a spinning chair sat	it_PPH1 is_VBZ like_II a_AT1 desk_NN1 though_RR to_TO be_VBI fair_JJ what_DDQ ?_YQUE that_DD1 's_VBZ where_RRQ I_PPIS1 yeah_UH it_PPH1 's_VBZ cos_CS I_PPIS1	'm_VBM sat_VVN	on_II that_DD1 spinny_JJ chair_NN1 and_CC well_RR they_PPHS2 ask_VV0 questions_NN2 and_CC I_PPIS1 'm_VBM I_PPIS1 'm_VBM sat_VVN at_II a_AT1 spinning_JJ chair_NN1 sat_VVD	Friends in the pub talking about various things.	Discussing, explaining, complaining, requesting, anecdote telling	Revised	Texts not in Sample release	S0583 S0584 S0585 S0586 S0587	5	2015-12-30	1:20:40	The Poacher (Pub), Gorse Covert - Warrington	2015 Q4	2015	Close family, partners, very close friends	Accents. Pokémon. Anecdotes. Manners. Talking about a friend. Smoking. New technology. Family. Fight/flight. Comfort. Camping. Animals. Asking for someone to go to the shop. Fitbit. Remembering when an event took place. After-eights. Service stations. Costa. Fighting.	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=433	6992994	6992995
435	SLSS	to stroke a duck ah do you remember ? --UNCLEARWORD what ? I remember sit- you 're a creep we	were sat	in your living room that 's all he wants in life and we heard that thud against the window in	to_TO stroke_VVI a_AT1 duck_NN ah_UH do_VD0 you_PPY remember_VVI ?_YQUE --UNCLEARWORD_FU what_DDQ ?_YQUE I_PPIS1 remember_VV0 sit-_FU you_PPY 're_VBR a_AT1 creep_NN1 we_PPIS2	were_VBDR sat_VVN	in_II your_APPGE living_NN1 room_NN1 that_DD1 's_VBZ all_DB he_PPHS1 wants_VVZ in_II life_NN1 and_CC we_PPIS2 heard_VVD that_DD1 thud_NN1 against_II the_AT window_NN1 in_II	Friends in the pub talking about various things.	Discussing, explaining, complaining, requesting, anecdote telling	Revised	Texts not in Sample release	S0583 S0584 S0585 S0586 S0587	5	2015-12-30	1:20:40	The Poacher (Pub), Gorse Covert - Warrington	2015 Q4	2015	Close family, partners, very close friends	Accents. Pokémon. Anecdotes. Manners. Talking about a friend. Smoking. New technology. Family. Fight/flight. Comfort. Camping. Animals. Asking for someone to go to the shop. Fitbit. Remembering when an event took place. After-eights. Service stations. Costa. Fighting.	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=434	7000709	7000710
436	SM6B	on and you spend hours just being like and then you know you 'd be looking at someone who 'd	be sitting	down on a chair with their legs crossed and you 'd be like the leg of the chair with the	on_RP and_CC you_PPY spend_VV0 hours_NNT2 just_RR being_VBG like_RR and_CC then_RT you_PPY know_VV0 you_PPY 'd_VM be_VBI looking_VVG at_II someone_PN1 who_PNQS 'd_VM	be_VBI sitting_VVG	down_RP on_II a_AT1 chair_NN1 with_IW their_APPGE legs_NN2 crossed_VVN and_CC you_PPY 'd_VM be_VBI like_II the_AT leg_NN1 of_IO the_AT chair_NN1 with_IW the_AT		Discussing, explaining, inquiring, complaining, anecdote telling, making arrangements, telling jokes	Original	Texts within Sample release	S0058 S0179	2	2012-03-08	1:33:53	Bella Italia restaurant, Cambridge	2012 Q1	2012	Close family, partners, very close friends	Food, gyms, work, cars, friends, graduate jobs, literature, drugs, TV and film, gender discrimination, babies	T03	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=435	7051255	7051256
437	SMC2	the other exam and I was like oh shit better start --UNCLEARWORD now I spent all night Sunday revising I	was sat	on the bed on the phone to my mum if only we had n't had that exam on Wednesday that	the_AT other_JJ exam_NN1 and_CC I_PPIS1 was_VBDZ like_RR oh_UH shit_NN1 better_JJR start_NN1 --UNCLEARWORD_FU now_RT I_PPIS1 spent_VVD all_DB night_NNT1 Sunday_NPD1 revising_VVG I_PPIS1	was_VBDZ sat_VVN	on_II the_AT bed_NN1 on_II the_AT phone_NN1 to_II my_APPGE mum_NN1 if_CS only_RR we_PPIS2 had_VHD n't_XX had_VHN that_DD1 exam_NN1 on_II Wednesday_NPD1 that_DD1	Talking whilst watching Jeremy Kyle	Discussing, explaining, complaining, advising, announcing, anecdote telling	Revised	Texts within Sample release	S0202 S0204 S0205 S0206 S0207	5	2014-08-28	1:17:18	Chester	2014 Q3	2014	Close family, partners, very close friends	Accents, Jeremy Kyle, Elision	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=436	7134117	7134118
438	SMEB	I would have been just terrified but this guy was was great and we 'd go up and he 'd	be sitting	in the plane going do n't we live in a fantastic county as well looking down to it spread below	I_PPIS1 would_VM have_VHI been_VBN just_RR terrified_JJ but_CCB this_DD1 guy_NN1 was_VBDZ was_VBDZ great_JJ and_CC we_PPIS2 'd_VM go_VVI up_RP and_CC he_PPHS1 'd_VM	be_VBI sitting_VVG	in_II the_AT plane_NN1 going_VVG do_VD0 n't_XX we_PPIS2 live_VVI in_II a_AT1 fantastic_JJ county_NN1 as_RR21 well_RR22 looking_VVG down_RP to_II it_PPH1 spread_VVD below_RL	Conversation over breakfast	Discussing, anecdote telling, making arrangements	Revised	Texts within Sample release	S0238 S0239	2	2014-08-30	1:15:59	ANON's kitchen, Swansea	2014 Q3	2014	Friends, wider family circle	breakfast, a visit to New York, flying lessons, plans for the day (ANON is staying overnight in ANON's home), social media, living in Japan (where they met), refuse collection, letter writing	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=437	7148958	7148959
